RK,YEAR,NAME ,TEAM,CONF,MIN%,PRPG!,BPM,ORTG,USG,EFG,TS,OR,DR,AST,TO,BLK,STL,FTR,2P,3P
548,Sr,Manuale Watkins,Arkansas,SEC,55.7,2.4,5.5,126.9,12.4,60.3,60.3,5.3,14,14.1,11.2,0.1,3.1,18.2,0.584,0.464
549,Sr,Ambrose Mosley,UNC Wilmington,CAA,61.5,2.4,3,127.4,13.7,60.7,61.3,4.6,9.3,7.8,10.7,0.4,1.5,9.5,0.571,0.411
550,Fr,Mike Watkins,Penn St.,B10,58.4,2.4,6.9,112.5,19.4,59,60.5,11.3,26.2,5.6,15.8,11.7,1.8,45.2,0.59,0
551,Sr,J.R. Holder,Jacksonville,ASun,86.5,2.4,-1.6,106.9,25.7,56,59.1,3.4,8.8,12.5,18,1.5,1.9,42.6,0.578,0.348
552,Jr,Phillip Carr,Morgan St.,MEAC,74.4,2.4,1.6,108.4,22.4,47,53.1,8.8,19.1,7.7,14,2.4,0.9,36.4,0.449,0.448
553,Sr,Michael Kessens,FIU,CUSA,71.5,2.4,0.9,107.5,23.5,57.1,59.6,10.2,27.1,7.6,20.2,2.1,1.8,34.6,0.586,0.235
554,Fr,Ryan Betley,Penn,Ivy,44.9,2.4,3.7,115.4,18.9,58.5,61.8,4.6,14,7,14.3,2.1,2.4,20.3,0.563,0.402
555,Sr,Jalen Ross,Hartford,AE,77.5,2.4,-0.7,98.8,30.3,46,53,0.9,10.4,15.5,15.8,0.1,2.1,43.2,0.4,0.361
556,Sr,Kenny Jones,Austin Peay,OVC,81,2.4,-0.8,108.6,22,58.8,59.4,8.5,19.4,6,16.8,3.4,1.7,55.4,0.595,0.25
557,Sr,Tarik Phillip,West Virginia,B12,59.8,2.4,7.9,110.4,20.3,47.6,53.1,2.7,11.2,21.4,17.4,1.9,3.9,47.6,0.426,0.379
558,Jr,Daniel Fowler,Furman,SC,76.2,2.4,1.8,109.9,21.9,49.6,54.5,6.1,11.3,23.1,18,0.7,1.8,35.4,0.491,0.336
559,Fr,Myles Powell,Seton Hall,BE,58.8,2.4,4.5,112.2,20.1,50.5,53.6,2.6,8,7.3,11.6,0.8,2.2,19.9,0.521,0.332
560,So,Olin Carter III,San Diego,WCC,84.2,2.4,-0.6,104.5,21.6,51.8,54.3,0.5,7.9,14.7,11.4,0.1,1,20.8,0.458,0.366
561,So,Austin Nehls,Central Connecticut,NEC,89.5,2.4,-0.3,113.4,17.9,51.4,56.9,3.1,8.7,9.2,13.1,0.8,1.1,41.6,0.441,0.37
562,Jr,Jaylen Barford,Arkansas,SEC,63.6,2.4,2.1,101.7,26.3,47.5,51.1,4.9,11.2,15.4,16.2,0.7,2.7,27.5,0.503,0.266
563,Jr,Frank Toohey,Air Force,MWC,61,2.4,-0.1,111.6,22.3,56.1,61.6,9,13.3,14.1,19.7,1.7,1,53.7,0.545,0.408
564,Sr,R.J. White,UNC Greensboro,SC,65.5,2.4,1.8,108.8,25.3,57.1,58.2,9.9,20.1,8.5,17.8,5.3,1.8,36.5,0.591,0.314
565,Sr,Troyce Manassa,Savannah St.,MEAC,69.4,2.4,0.8,109.4,25.5,53.1,56.6,4.3,13.1,19.5,14.6,0.7,1.9,36.8,0.534,0.353
566,Jr,Lavone Holland II,Northern Kentucky,Horz,78.5,2.4,1.2,102.9,26.7,51,54,2,8.2,26.5,20.4,0.8,2.5,42.3,0.481,0.372
567,So,Chris Silva,South Carolina,SEC,51.9,2.4,4.1,108.5,24.6,52.4,59.7,12,20.4,3.8,19.9,7.4,1.7,78.4,0.527,0
568,So,Jaylin Walker,Kent St.,MAC,73.3,2.4,0.7,106.4,23.9,48.8,51.9,5.2,10.3,5.6,15.6,0,1.4,21.9,0.477,0.331
569,Sr,Lavon Long,Siena,MAAC,74.2,2.4,1.9,110.2,19.9,54.7,59.3,7.6,14.2,15.2,21.7,2.4,1.7,47.8,0.54,0.394
570,Sr,Dajuan Graf,North Carolina Centr,MEAC,90.9,2.4,0.5,110.1,21.9,53.4,57.9,1.7,8.2,28.3,21.3,0.1,1.9,38.4,0.52,0.389
571,Sr,Yettra Specks,Jackson St.,SWAC,92.2,2.4,-0.4,111,21.1,48.4,54.3,2.1,8.2,17.1,14.7,0.5,1.9,35.8,0.462,0.335
572,Fr,Jarron Cumberland,Cincinnati,Amer,46.1,2.4,7.5,118.6,21.2,58.7,60.3,6.3,8.3,14.9,15.1,1.6,3.1,43.3,0.649,0.355
573,So,Myles Stephens,Princeton,Ivy,70.3,2.4,3.2,108.1,23.4,57.3,58.6,6,14.3,8.6,15.2,3.3,1.4,25.8,0.559,0.405
574,So,Nicholas Baer,Iowa,B10,57.9,2.4,7.8,121.1,15,56.2,57,9.3,16.5,12.6,12.2,5.1,3.1,21.7,0.517,0.397
575,So,Dupree McBrayer,Minnesota,B10,68.1,2.4,4.2,107.8,19.9,51.2,55.4,1,6.3,19.5,15.4,1,1.7,39.2,0.462,0.416
576,Jr,Zach Lofton,Texas Southern,SWAC,80.9,2.4,-0.1,105.1,26.7,45.8,53.3,2.8,10.2,16.3,15.3,0.9,2.4,53.2,0.487,0.258
577,So,Geno Crandall,North Dakota,BSky,80.8,2.4,2.5,106.2,25.3,55.6,59.8,2.7,11.2,25.7,22.5,1,3.5,46.8,0.565,0.359
578,Fr,Devon Daniels,Utah,P12,60.5,2.4,4,112.9,18.7,61.8,63.4,3.6,14.8,17.4,22.5,1.4,1.7,29.6,0.618,0.412
579,Jr,Jaylen Johnson,Louisville,ACC,50.8,2.4,4.5,115.7,19.7,60,61.1,14.4,16.7,4.8,18.7,2.7,1.3,48.9,0.59,0.571
580,Jr,Al Freeman,Baylor,B12,53.2,2.4,3.5,110.7,19.8,51.9,57.8,3.3,8.7,9.4,20.2,0,1.1,42,0.465,0.38
581,Jr,Chris Cokley,UAB,CUSA,54.5,2.4,3.6,110.4,27.3,57,60.4,12,20.3,17.1,19.1,3.2,1.7,32.4,0.572,0
582,Jr,Justin Gray,Texas Tech,B12,71.1,2.4,4.6,112.7,17.3,54.5,57.5,7.4,15.9,11.2,16.8,3.9,2.1,33.3,0.575,0.222
583,Jr,Jemerrio Jones,New Mexico St.,WAC,62,2.4,6,109.4,24.3,51.6,53.7,14.1,24.7,24,19.8,3,2.4,39.3,0.529,0.25
584,Sr,Colter Lasher,Houston Christian,Slnd,75.6,2.4,1.3,107.2,23.6,49.7,53.5,3.1,12.4,17.9,17,2,1.6,24.8,0.471,0.354
585,So,Prentiss Nixon,Colorado St.,MWC,80.2,2.4,-0.7,103.5,22.2,45.3,51.1,1,8.3,13.4,13.9,0.4,1.4,35.8,0.435,0.317
586,Sr,Jerome Frink,LIU Brooklyn,NEC,78.6,2.4,3.2,102.7,27.7,50.6,52.7,7.1,22.7,16.7,18.9,3.5,1.7,32.5,0.508,0.333
587,Sr,Shawn Prudhomme,Southern,SWAC,84.7,2.4,0.7,107.4,24.3,51.2,53.7,4.7,14.4,9.7,14.1,2.8,1.7,24.9,0.506,0.346
588,Sr,Jalen Bradley,Oral Roberts,Sum,88.1,2.4,0,106.6,20.7,48,52.5,1.6,9.8,21.2,13,0.1,2.1,24.8,0.455,0.35
589,Jr,Cullen Neal,Mississippi,SEC,58.4,2.4,1.6,114.7,18.1,54.1,59.8,1.3,6.3,17.7,19.2,0.1,1,36.9,0.414,0.409
590,So,Esa Ahmad,West Virginia,B12,53.8,2.4,4.7,105.5,24.4,50.7,55.4,8.2,12.6,13.4,20.3,3.1,2.1,60.2,0.494,0.395
591,Sr,Kadeem Allen,Arizona,P12,68.9,2.4,6.3,108.5,18.4,52.1,57,1.5,13.7,17.8,20.7,2.3,3.1,49.2,0.466,0.427
592,Sr,Daniel Dingle,Temple,Amer,88,2.4,1.8,101.4,21.2,49.1,53.1,3.6,10.5,19.1,19.8,1.9,1.6,38.3,0.416,0.385
593,So,Jaelan Sanford,Toledo,MAC,87.3,2.4,0.7,110.4,18.5,54.8,57.5,1.4,5.4,16.2,16.3,1.3,1,31.9,0.514,0.389
594,Jr,William Lee,UAB,CUSA,70.5,2.3,6.8,109.5,22.5,55.8,59.8,5.6,20.8,11.9,18.1,9.4,1.9,39.9,0.57,0.36
595,Sr,Cole Murray,Northern Kentucky,Horz,73.9,2.3,2.5,123.9,13.2,62,62.8,0.7,11.4,6.9,11.1,1.4,1,7.8,0.696,0.409
596,Jr,Abdul-Malik Abu,North Carolina St.,ACC,70.5,2.3,-0.5,105.2,21.2,52.9,56.1,9.1,17.9,7.2,18.3,3,0.8,34.3,0.537,0
597,So,Alex Copeland,Yale,Ivy,62.1,2.3,0.7,108.7,25.1,52.3,55.9,2.1,5.9,17.5,14.4,0.2,1.9,27.2,0.552,0.293
598,So,Tacko Fall,UCF,Amer,65.5,2.3,7,107.9,21.9,71.5,67.1,16.5,22.5,5.4,26.1,11,0.6,50.6,0.718,0
599,Fr,Anthony Lamb,Vermont,AE,56.5,2.3,3,106.7,30.1,55,58,11,18.6,6.3,18,5.7,2.2,31.5,0.535,0.41
600,Jr,Tyler Wideman,Butler,BE,57,2.3,3,117,16.6,61.5,63,11.6,16,3.6,17.5,4,1.5,51.9,0.623,0
601,Sr,Obinna Oleka,Arizona St.,P12,81.9,2.3,0,103.4,21.3,46.6,51.7,9.6,24.5,6.5,15,2.7,1.6,44.5,0.502,0.253
602,So,Stephen Thompson Jr.,Oregon St.,P12,75.5,2.3,1.3,95.7,27.1,47.3,49.7,3.8,10.1,21.4,17,0.5,2.3,30,0.442,0.341
603,Jr,Mike Morsell,Towson,CAA,68,2.3,2.7,107.8,24.3,50.5,56,4.1,8.7,10.3,18.6,2.7,1.7,46.4,0.514,0.329
604,Jr,Jo Lual-Acuil Jr.,Baylor,B12,65.9,2.3,6,110.8,17.4,56.4,55.6,10.9,19.2,2.7,14.1,10.4,0.8,39,0.571,0.333
605,Jr,Ahmed Hill,Virginia Tech,ACC,73.6,2.3,1.5,110.1,17.7,55.3,58.4,1.3,11.1,7.5,12.2,0.6,0.5,34.4,0.542,0.373
606,Sr,Ray Lee,Eastern Michigan,MAC,58.3,2.3,0.7,101.5,30.8,45.9,53.1,2.1,5.6,20.5,20.1,0.4,3.3,38.2,0.414,0.346
607,Sr,John Davis,Towson,CAA,46.8,2.3,3.4,111.8,24.5,53.2,55.8,10.5,27.5,8.1,14.4,2.7,1.4,37.3,0.559,0.182
608,Fr,Harald Frey,Montana St.,BSky,81.1,2.3,-0.9,115.8,18.6,57.1,61,1.4,7.1,20.1,17.6,0,1.4,29.2,0.513,0.409
609,Sr,Rodney Purvis,Connecticut,Amer,91.3,2.3,2.1,101,20.8,46.3,50.2,1.2,10.9,14.8,14.3,0.7,1.7,23.5,0.409,0.336
610,Fr,Jalone Friday,Abilene Christian,Slnd,47.5,2.3,2.8,112.6,26.8,59.8,63.7,8,20.6,3.7,14.9,6.9,1.1,34.8,0.541,0.461
611,Fr,Kevin Huerter,Maryland,B10,74.1,2.3,6.9,110.7,16.4,54.3,55.4,2.7,16,17.9,16.8,2.4,1.9,11,0.494,0.379
612,Jr,Christen Cunningham,Samford,SC,84.9,2.3,-0.9,108.4,20.4,44.5,50.7,1.9,7.1,33.5,17.9,0,1.3,38.9,0.427,0.344
613,Sr,Avery Ugba,Grambling St.,SWAC,72.4,2.3,0,112.9,22.5,55.2,58.8,15.7,22.3,5.4,16.5,3.1,2.3,63.6,0.554,0
614,Jr,Aleksa Jugovic,Tennessee Tech,OVC,88,2.3,-0.2,109.2,20,50.1,56.4,1.3,7.3,12.8,14.8,0.6,1.3,33.1,0.444,0.358
615,Sr,Ike Iroegbu,Washington St.,P12,85.2,2.3,0.1,102.7,21.6,50.5,54,3,11,20.2,16.4,0.3,1.2,43.1,0.48,0.375
616,Jr,Jack Whitman,William & Mary,CAA,55.2,2.3,1.1,116.2,21.7,66,65,11.1,16.2,10.5,17.8,5.7,0.7,94.9,0.66,0
617,Sr,Everett Clemons,Indiana St.,MVC,79.8,2.3,3.2,107.7,18.8,51.1,55.7,4.5,15.8,28.4,19.6,0.2,2.8,46.2,0.522,0.25
618,Jr,Tevonn Walker,Valparaiso,Horz,68.9,2.3,2,110,20.9,47.7,54,6,15.8,9,12.7,0.1,2.7,44.3,0.5,0.29
619,Jr,Chris Chiozza,Florida,SEC,54.8,2.3,6.5,110.8,19.6,48.8,54.2,2.1,14.6,30.8,20.4,0,3.4,39.8,0.5,0.316
620,Sr,Justin Alston,Boston University,Pat,59.8,2.3,0.5,111.2,23.7,55.9,59.4,9.5,19.6,6.9,15.3,3.6,1,37.9,0.561,0
621,Fr,TJ Haws,BYU,WCC,76.5,2.3,2.4,105.3,21.4,53.3,57.7,0.9,8.2,19.3,20.3,0.4,1.7,36.6,0.447,0.404
622,Jr,Wes Myers,Maine,AE,66.8,2.3,1.9,101.3,29,48.5,53.4,4.6,12.1,13,14.7,1.9,2.1,37.4,0.474,0.343
623,Sr,Cole Huff,Creighton,BE,58.2,2.3,4.5,118.8,15.7,58.7,61.8,2.6,15.4,4.4,9.7,0.5,1,24.9,0.442,0.462
624,So,PJ Dozier,South Carolina,SEC,68.8,2.3,6,96.2,28,44.5,46.6,4.1,15.5,23,15.9,1.2,3.3,28,0.452,0.285
625,Jr,Josh Ibarra,Houston Christian,Slnd,60.4,2.3,0.2,112.8,22.6,59.5,60.3,12.8,21.4,7.3,17.4,3.3,0.9,44.1,0.595,0
626,Sr,Diante Baldwin,UNC Greensboro,SC,79.1,2.3,1.4,102.4,26.2,47.9,51.4,3.1,10.3,26,20.4,0.7,3.3,30,0.438,0.389
627,So,Evan Boudreaux,Dartmouth,Ivy,83.3,2.3,-0.9,97.4,29.1,48.8,52.6,7.4,26.5,6.7,17.8,1.4,1.2,39.2,0.474,0.349
628,Fr,D'Marcus Simonds,Georgia St.,SB,60.2,2.3,1.9,105,25.8,55.9,59.3,5.1,12.4,14.3,21.8,1.4,2.5,41.4,0.564,0.356
629,Jr,Matt Klinewski,Lafayette,Pat,68.9,2.3,-2.3,98,31.4,51.1,55,6.9,18.4,12.4,16.8,2.4,0.9,31,0.515,0
630,Jr,Zachary Hamilton,Prairie View A&M,SWAC,76.6,2.3,0.7,109.3,22.7,52.6,56.7,3,13,7.7,11,1.8,2.3,26.6,0.443,0.402
631,Sr,Anthony Livingston,Texas Tech,B12,58.1,2.2,2.6,111.2,20.7,53.5,55.6,3.6,16.3,9.4,12.1,0.7,0.4,20.5,0.463,0.399
632,Sr,Nick Lindner,Lafayette,Pat,83.5,2.2,-1.9,103.6,22.5,53.6,57.6,1.3,7,25.5,19.6,0.1,1.2,36,0.461,0.38
633,Sr,Mangok Mathiang,Louisville,ACC,50.1,2.2,5.1,113.3,20,53.1,55.8,13.7,18.2,6.4,16.1,6.1,1.4,38.8,0.531,0
634,So,Ernie Duncan,Vermont,AE,68.9,2.2,3.5,120.5,15.1,55.1,57.3,1.5,8.6,13.6,10.8,0.3,1.3,15,0.389,0.4
635,So,Armon Fletcher,Southern Illinois,MVC,68.2,2.2,2.9,107.8,18.7,50.4,53.1,5.4,13.4,7.4,11.9,2.4,2.7,24.5,0.527,0.321
636,So,Joe Sherburne,UMBC,AE,66.9,2.2,1.3,118.9,17.2,60.2,62.7,3.9,13,10.2,13.7,0.7,1.2,16.5,0.525,0.445
637,Jr,Malik Pope,San Diego St.,MWC,48.3,2.2,5.5,107.8,23.1,50,53.4,7.7,18.9,13.5,14.2,4.2,1.7,34.9,0.472,0.392
638,Fr,DaQuan Bracey,Louisiana Tech,CUSA,70.6,2.2,0.3,111.3,20.6,48.1,50.9,2.5,8.3,37,16.6,0.1,1.9,32.2,0.471,0.338
639,So,Brandon Sampson,LSU,SEC,68.9,2.2,0.8,105.9,19.5,54.9,59.1,2.3,9.9,9,20.6,1.6,1.2,39.8,0.583,0.339
640,Sr,Leyton Hammonds,Oklahoma St.,B12,56.6,2.2,3,115.2,16.2,52.1,55.6,6.6,19,5.3,15.5,2.1,1.6,21.6,0.528,0.343
641,Sr,Ronnie Boyce,San Francisco,WCC,47,2.2,6.5,100,38.1,51.1,54.1,5.3,18.9,19.9,16.7,1.2,2.7,27.6,0.558,0.289
642,So,Phil Fayne,Illinois St.,MVC,61.1,2.2,3.5,114.1,18.4,59.2,59.1,11.8,17.2,4.1,13.9,5.5,1.5,53.7,0.592,0
643,Jr,Brandon Tabb,Bethune Cookman,MEAC,83.4,2.2,0.3,107.4,24.1,47.6,51.6,2.5,15.5,9.7,9.3,1.9,2.2,22.7,0.412,0.344
644,Jr,Daniel Amigo,Denver,Sum,61.8,2.2,-1.8,102.2,32,54.9,57.1,8.5,25.3,12.8,19.3,2.8,0.6,40.9,0.534,0.563
645,Fr,Mike Lewis II,Duquesne,A10,80.1,2.2,-0.6,104.9,21,50.1,55.9,0.4,7.2,10.8,16.4,0.1,1.1,38.3,0.461,0.36
646,Sr,Duane Notice,South Carolina,SEC,81,2.2,4.1,108,15.9,50.2,52.7,2.9,6,14.3,15.8,0.6,1.7,30.9,0.471,0.345
647,So,Elijah Bryant,BYU,WCC,41.8,2.2,3.4,108.6,21.9,49,55.7,2.7,11.6,16.5,15.1,1.4,2,50.3,0.552,0.278
648,So,Brock Stull,Milwaukee,Horz,82.4,2.2,1.4,103.9,23.4,51.4,54.7,3.5,21.4,19.1,16.9,0.1,1.4,22.9,0.464,0.399
649,Jr,Brian Dawkins,Elon,CAA,64.6,2.2,2.7,110.8,22.2,58.2,58.4,5.2,17.1,7.6,10.9,0.8,1,16.1,0.533,0.459
650,Sr,Hayden Graham,Air Force,MWC,71.4,2.2,1.9,106.2,21.5,52.8,55,4.9,18.6,15.4,14.4,2.8,1.4,28,0.508,0.379
651,Fr,Charlie Brown,Saint Joseph's,A10,84.7,2.2,2.5,106.4,18.2,47.8,51.8,3.3,13.5,6.5,10.6,2.5,1.3,24.1,0.365,0.384
652,Jr,Parker Jackson-Cartwright,Arizona,P12,52.2,2.2,5.7,117.7,15.1,54.1,57.4,1.7,9.6,28,21.1,0.6,2.8,40.6,0.435,0.423
653,Sr,Dominic Artis,UTEP,CUSA,90.4,2.2,2.5,98.6,26.7,48.6,51.3,1.7,18.3,32.8,18.1,0.4,2.9,36.7,0.506,0.296
654,So,Jordan Fox,Army,Pat,79.6,2.2,-0.1,107.1,21.2,52.3,55.5,1,7.5,27.9,18.4,0.1,1.4,22.7,0.467,0.389
655,Sr,Tre' Coggins,Cal St. Fullerton,BW,76.8,2.2,1.1,105,24.7,50.7,54.3,1.2,11.4,9,14.4,0.5,1.7,22.8,0.483,0.35
656,So,Kevarrius Hayes,Florida,SEC,45.3,2.2,7.8,121.6,16,60.2,63.1,11.8,15.4,2,14.6,9.3,2.2,78.9,0.606,0
657,Jr,Mathieu Kamba,Central Arkansas,Slnd,77.3,2.2,-1.9,105.9,22.9,54.5,56.1,10,13.6,11.7,17.1,1.8,1.4,54.8,0.541,0.4
658,Sr,JR Hobbie,Brown,Ivy,41.6,2.2,2.4,134.7,15.1,68.8,71.6,0.5,4.8,6.4,9.5,0.5,1.1,19.6,0.667,0.459
659,Fr,Justin Jackson,Maryland,B10,70,2.2,3.9,105.7,19.6,52.9,56,7.3,16.4,6.3,17.5,3,1.8,36.2,0.443,0.441
660,Fr,Kyle Guy,Virginia,ACC,45.9,2.2,6.9,114.8,20.7,56.3,57.8,1,10.4,15.2,10.6,0.2,1.4,17.1,0.382,0.495
661,So,Xeyrius Williams,Dayton,A10,56,2.2,4.3,116.9,17.2,59.5,61.8,8.6,16.1,8,14.9,5.3,1.3,24.5,0.548,0.429
662,Sr,Justin Leon,Florida,SEC,55.3,2.2,5,116.4,15.3,54.7,57.2,6.8,13.3,3.9,13,0.6,1.2,20.2,0.478,0.398
663,Sr,Nolan Cressler,Vanderbilt,SEC,58.9,2.2,4.8,111.8,17.3,59.9,60.8,4.1,15.9,16.3,18.8,0.1,1.4,15.9,0.567,0.432
664,So,Karl Charles,Holy Cross,Pat,77.4,2.2,0.3,108,20.4,51,59,2.8,11.8,27.2,20.6,0.6,3.3,65.6,0.467,0.375
665,Jr,Gerdarius Troutman,Florida Atlantic,CUSA,45.2,2.2,5.1,121.9,20.9,57.9,59.5,1.8,6.8,11.1,5.3,0.4,1,17.2,0.38,0.428
666,Sr,Bryce Jones,Murray St.,OVC,78.2,2.2,0.4,111.9,19.4,45.1,53.4,1.7,9.3,19.4,15,0.4,2.2,42.9,0.405,0.327
667,Sr,Cody Wichmann,Milwaukee,Horz,81.4,2.2,1.3,109.5,19.1,53.2,55.6,1.4,14.1,9.7,9.7,0.2,1.5,18.7,0.505,0.362
668,Sr,Alex Murphy,Northeastern,CAA,75.2,2.2,1.1,103.8,22.8,57.3,57.1,4.9,16.3,12.5,17.6,2.1,1.3,33.2,0.575,0.381
669,Jr,Kahron Ross,Lehigh,Pat,79.9,2.2,0.6,108.5,18.9,51.6,56.9,2,8.9,27.4,22.3,0.8,2.1,40,0.487,0.386
670,Sr,Tra-Deon Hollins,Nebraska Omaha,Sum,82.2,2.2,2.9,102.9,24.8,47.6,52.8,3.2,14,35.9,23.9,0.8,5.2,36.3,0.486,0.306
671,Fr,Miye Oni,Yale,Ivy,78.8,2.2,2.1,106.5,21.2,54.1,57.3,3.4,18.9,16.3,20.2,3.8,1.2,26.5,0.477,0.397
672,Jr,Ja'Quan Newton,Miami FL,ACC,71.1,2.2,1.1,95.5,27.8,46.8,51.1,2.3,10.8,23.6,23,0.1,2.2,40.1,0.476,0.275
673,Jr,Nathan Moran,Lipscomb,ASun,63.7,2.2,1.6,115,20.2,59.6,64,1.2,8.7,28.8,23.4,0.3,1.9,32.9,0.484,0.41
674,So,Jarrell Brantley,College of Charlesto,CAA,80,2.2,2.4,100.9,25.8,50.7,55.6,6.6,23.4,8.5,19.2,2.6,2.1,43.9,0.491,0.373
675,Sr,Eric Fanning,Boston University,Pat,70.4,2.2,0.4,99.5,29.6,46.7,55,5.4,19.4,15.6,21.5,1.7,1.7,62.6,0.437,0.357
676,Jr,Christian Sengfelder,Fordham,A10,80.1,2.2,1.4,108.9,18.1,53.6,55,4.5,16.1,5.6,8,1.6,1.7,13.1,0.588,0.338
677,Fr,Kamar Baldwin,Butler,BE,66.9,2.2,6.6,106.3,19.4,55.7,57.4,2.1,15.1,10.7,17.2,2.2,3.8,16.1,0.557,0.372
678,Sr,"Steve Taylor, Jr.",Toledo,MAC,75.2,2.2,1.7,98.2,29.2,53.7,53.3,8.9,34.9,24.6,22.2,1.5,0.6,37.3,0.57,0.204
679,Jr,MiKyle McIntosh,Illinois St.,MVC,57.1,2.2,2.6,99.2,28.2,47,53.1,6.5,16.4,14.5,20.5,3.6,1.5,47.7,0.44,0.356
680,Sr,Arnaud William Adala Moto,Towson,CAA,65.9,2.2,0.9,103.5,27.1,42.7,50.9,9.6,19.3,10,16.5,1.2,1.8,68.6,0.437,0.25
681,Jr,Junior Robinson,Mount St. Mary's,NEC,83.2,2.2,-0.3,103.7,23.1,51.6,57.4,0.8,4.8,17.9,19.5,0.3,1.6,36,0.446,0.398
682,So,Marlain Veal,Southeastern Louisia,Slnd,73.9,2.1,3.1,103.5,27.7,54.3,58.4,3.4,11.5,32.9,26.5,0.2,3.5,41.5,0.515,0.396
683,Sr,Derek Willis,Kentucky,SEC,54.6,2.1,8.4,121.8,13.1,59.8,60.6,5.2,21,6.3,13.2,4.6,1.6,15.6,0.653,0.377
684,Jr,Bryson Scott,Fort Wayne,Sum,71.3,2.1,0.5,104.6,27,53.5,56,3.6,16.3,14.4,17.7,0.3,3.2,30.4,0.559,0.335
685,Sr,James Reid,Boise St.,MWC,56.8,2.1,2.6,112.2,20,57.4,61.3,0.8,11.1,13.9,18.1,0.6,1.5,30.9,0.556,0.387
686,So,Zane Najdawi,The Citadel,SC,60.2,2.1,-2,107.4,26,50.8,58.3,9.7,17.3,5.9,18.2,4.1,1.7,52.8,0.464,0.452
687,Fr,Tony Carr,Penn St.,B10,80.6,2.1,0.8,96.2,24.6,42.1,48.6,2.2,14,26.5,18,0.9,1.1,42,0.399,0.32
688,Sr,Kajon Mack,Tennessee Tech,OVC,76.4,2.1,2.8,109.4,20.9,52,56.3,5.3,13.2,20,16.9,1.8,2.5,40.8,0.497,0.375
689,Sr,Marcus Jackson,Rice,CUSA,75.4,2.1,0.7,111.8,18.5,54,58.2,1.6,7.5,14.4,16.5,0.5,1.7,32.8,0.526,0.366
690,Sr,Jorge Bilbao,UT Arlington,SB,64.6,2.1,0.6,112.9,18.5,52.9,57.3,13.3,15.2,6.7,17.2,1.7,1.8,65,0.542,0
691,Jr,Justin Bibbins,Long Beach St.,BW,78.7,2.1,-0.5,102.7,22.4,46.4,53.1,2.2,8.5,27,22.1,0.1,2,36.1,0.4,0.372
692,Sr,Mo Alie-Cox,VCU,A10,64.9,2.1,4.9,110.2,18.7,54.3,58.7,9.5,8.9,7.4,18.4,8.4,1.8,47,0.543,0
693,Fr,Payton Pritchard,Oregon,P12,71.1,2.1,3.5,111.7,15.8,50.2,53.2,2.6,10.7,20.5,18.7,0.3,2.4,26.5,0.465,0.353
694,So,Kamau Stokes,Kansas St.,B12,82.9,2.1,0.8,97.5,22.7,45.1,50.9,1.6,7.6,24.1,22.3,0,1.9,41.5,0.348,0.364
695,Jr,Shaquille Morris,Wichita St.,MVC,42.6,2.1,6.2,112.5,24.7,52.6,57.5,7.7,22.9,12.3,15.6,6.9,1.2,38.6,0.533,0.286
696,Fr,Corey Allen,Detroit,Horz,75.1,2.1,-0.5,106.4,21.1,54.4,55.9,3,8.3,12.1,15,0.4,1.7,27.7,0.425,0.438
697,Sr,Kiefer Douse,Canisius,MAAC,69.5,2.1,0.4,111.9,19.3,57,59.8,4.9,14.1,17.6,19.4,0.4,1.8,35.8,0.561,0.391
698,Sr,Spencer Weisz,Princeton,Ivy,84.5,2.1,4.1,105.8,20.3,48,49.9,2.9,16.8,23.9,14.5,1.1,2.8,16.3,0.442,0.337
699,Sr,Marvin Jones,Texas Southern,SWAC,60.2,2.1,1.7,126,15.4,61.2,66.2,9,22,4.3,14.5,6,1.4,66.5,0.649,0.211
700,So,Rashard Odomes,Oklahoma,B12,63.6,2.1,3.5,103.8,20.6,48.9,52.5,5.9,12,14.1,15.9,0.5,2.2,57.5,0.502,0.111
701,Jr,Obi Enechionyia,Temple,Amer,80.9,2.1,1.8,101.9,20.4,50.4,51.6,4.4,15.4,6.2,11.6,5,1.2,12.2,0.429,0.385
702,So,Jordan Murphy,Minnesota,B10,67.2,2.1,2.9,103,21.8,50.9,53.6,9.6,23.5,6.4,15.6,3.7,1.4,51.6,0.549,0.125
703,So,Ronshad Shabazz,Appalachian St.,SB,79.6,2.1,-0.1,98.9,26.5,46.2,49.7,1.7,10.9,12.8,12,0.2,1.3,27.4,0.448,0.319
704,Jr,Hayden Dalton,Wyoming,MWC,66.6,2.1,3.2,104,24.7,51.4,58.4,5.8,26.1,19.5,22,3,0.8,49.8,0.506,0.35
705,So,Ryan Funk,Marist,MAAC,68.1,2.1,-0.9,114.1,17.1,59.6,62.1,1.5,7.9,5.5,12.3,0.1,0.9,20.9,0.556,0.405
706,Jr,Joseph Lopez,Sacred Heart,NEC,67.4,2.1,1.2,109.4,22.1,56.6,57.7,13,21.1,6.6,15.9,4.6,1.5,37.2,0.577,0.125
707,Sr,Sidy Djitte,Clemson,ACC,56.8,2.1,1.7,111.9,17.8,53.3,57.9,17.6,20.6,5.4,21.5,3.9,1.8,69.1,0.53,0.5
708,Fr,Kurk Lee,Drexel,CAA,82.1,2.1,0.1,100.6,26,48.2,50.9,2.5,10.8,29.1,19.2,0,2.7,28.3,0.421,0.397
709,Jr,Trey Kell,San Diego St.,MWC,79.1,2.1,3.4,100.1,24.3,41.6,47.6,1.9,15.3,20.1,13.5,1.4,2.6,37.5,0.43,0.262
