RK,YEAR,NAME,TEAM,CONF,MIN%,PRPG!,BPM,ORTG,USG,EFG,TS,OR,DR,AST,TO,BLK,STL,FTR,2P,3P
327,So,Wesley Person,Troy,SB,87.5,3,1.5,111.5,20.6,52.6,55.5,1.4,9.7,9.3,9.9,0.5,0.4,26.6,0.485,0.366
328,Fr,Shake Milton,SMU,Amer,81.7,3,3.7,119,15,58.6,60.3,1.1,8.9,14,18.8,1,1.5,21.5,0.53,0.426
329,Jr,Adom Jacko,Loyola Marymount,WCC,54.6,3,2.2,108.3,27.7,55.5,58.5,9.3,18.3,6.4,14.2,4.1,1.5,32.9,0.554,0.5
330,Sr,Tre Demps,Northwestern,B10,90.8,3,2.4,105.7,23.2,47.4,49,1.6,9.4,18.2,8.8,0.1,1.1,16.2,0.453,0.332
331,Jr,Damian Jones,Vanderbilt,SEC,65.1,3,5.4,106.8,26.4,59,58.5,9.9,17.3,10.2,16.3,5.9,0.5,53.8,0.595,0
332,Jr,Eric Garcia,Wofford,SC,77,3,1.2,120.3,18.3,54.2,60.2,1.3,9.9,30.3,16.3,0,1.1,54.7,0.408,0.416
333,Jr,Julian Jacobs,USC,P12,69.6,3,4.2,107.4,22.2,49.8,54.1,3.6,12.6,30.3,21.3,1.3,2.2,45.6,0.5,0.326
334,Sr,Ameen Tanksley,Hofstra,CAA,85.6,3,1.4,109.6,21.9,49.4,55.4,6,9.9,8,14.8,0.7,1.4,42,0.462,0.357
335,Sr,Jordan Loveridge,Utah,P12,77,2.9,3.7,113.7,17.8,53.3,57.1,1.6,12,10.1,12.2,0.4,1.1,30.6,0.358,0.406
336,Sr,Javan Felix,Texas,B12,66.8,2.9,4.7,112.5,20.1,50.7,54.3,1.9,5.7,17.2,12,0,1.8,21.8,0.488,0.354
337,Sr,Sterling Gibbs,Connecticut,Amer,81.2,2.9,3.3,111.4,19.1,50.9,57.2,1.1,6.1,12.9,15.2,0.1,1.7,40.6,0.387,0.387
338,So,Byron Hawkins,Towson,CAA,70.6,2.9,2.2,115.4,20.8,48.2,53.3,1.4,8.3,16.1,11.1,0.6,1.5,40.1,0.482,0.321
339,Sr,Carrington Love,Green Bay,Horz,81.8,2.9,4.1,107.9,23.9,50.3,52.5,1.7,7.3,20.5,11.7,0.9,3.9,46.1,0.48,0.351
340,So,Martez Walker,Oakland,Horz,42.8,2.9,2.6,126.7,18.2,56.8,63.9,6.8,9.6,7.1,12.2,1.4,1,67.7,0.519,0.412
341,So,Desi Rodriguez,Seton Hall,BE,64.7,2.9,7.7,111.3,22,55.7,58.5,6.2,14,11,17,0.8,3.5,42,0.548,0.386
342,Jr,Steve Vasturia,Notre Dame,ACC,90,2.9,0.3,109.3,18.2,49.9,54,2.2,6,15.8,17.5,0.5,1.3,24.1,0.488,0.344
343,Sr,Quincy Ford,Northeastern,CAA,75.4,2.9,4.1,103.6,26.4,49,52.8,5.4,18.8,17.9,14.3,2.7,2.4,32.4,0.459,0.348
344,Sr,Mikey Thompson,Boise St.,MWC,80,2.9,2.4,111.4,20.3,51,57.7,2.1,8.6,22.7,18,0,2,50.6,0.495,0.369
345,Sr,Devin Patterson,Nebraska Omaha,Sum,83.8,2.9,0.5,106.6,25.8,49.5,55.9,1.2,7.3,17.3,16.2,0,2.8,46.9,0.48,0.346
346,Jr,Joe Rahon,Saint Mary's,WCC,92.9,2.9,4.1,109.4,19.6,50.5,51,1.1,12.8,25.4,16.1,1.2,2.2,20.5,0.476,0.37
347,Fr,Ethan Happ,Wisconsin,B10,69.6,2.9,7.3,105.9,25.4,53.8,56.7,10.5,23.8,10.9,19,3.5,4,55.4,0.538,0
348,Sr,Jalen Jones,Texas A&M,SEC,60.1,2.9,3.1,103.4,27.4,46.6,51.1,7.8,20.6,5,12.3,1.2,1.4,41.5,0.459,0.324
349,So,Jarvis Garrett,Rhode Island,A10,82.1,2.9,3,105.1,23.1,48.6,52.2,3.2,10,28.8,18.6,0.4,2,32.8,0.417,0.419
350,Jr,Braxton Ogbueze,Charlotte,CUSA,84.4,2.9,1.5,118.4,18.1,56,57.8,1.7,6,14.1,10.3,0.2,0.8,17.2,0.398,0.427
351,Jr,Aurimas Majauskas,Sam Houston St.,Slnd,60.1,2.9,3,118.3,25.6,57.2,62.9,7.5,17.7,14.8,14.3,1.9,0.6,63.3,0.584,0.352
352,Sr,Ge'Lawn Guyn,East Tennessee St.,SC,79.1,2.9,2.5,107.2,26.5,51.8,55.1,2,11.8,11,13.1,2.4,1.9,29.1,0.44,0.413
353,Jr,Aaron Valdes,Hawaii,BW,66.5,2.9,5.8,111.4,21.3,52.3,55.5,5.6,14.5,14.9,12.9,2.3,2.2,43.5,0.557,0.32
354,So,Jon Elmore,Marshall,CUSA,65.1,2.9,-0.8,109.7,22.6,48,54,2.3,7.9,26.3,16.7,0.3,1.1,41.4,0.424,0.345
355,So,Khadeen Carrington,Seton Hall,BE,76.8,2.9,3.9,105.7,22.4,49,53.1,1.5,9,16.1,16.2,0.4,2.2,33.1,0.48,0.335
356,Sr,Alex Rosenberg,Columbia,Ivy,63.4,2.9,0.8,109.8,25.1,48.1,53.7,5.8,10.6,14,11.7,1.1,1.6,53.6,0.459,0.345
357,Jr,Lee Moore,UTEP,CUSA,79.3,2.9,4.1,111.5,24.1,51.9,57.3,5.4,12.4,21.5,14.8,1.1,2.5,56.1,0.495,0.372
358,Jr,Troy Williams,Indiana,B10,65.2,2.9,5.2,108,26.2,55.3,58.7,6.9,19.1,13.9,22.4,3.1,2.5,50.9,0.564,0.347
359,Jr,Garret Covington,Western Illinois,Sum,86.6,2.9,2.3,105.5,25.2,53.6,56.8,1.2,11.8,12.6,14.7,0.6,1.3,28.4,0.446,0.417
360,Sr,Shaq Goodwin,Memphis,Amer,71.2,2.9,4.6,107.2,23.8,48.4,54.9,8,18.1,10.6,15.1,6.1,1.8,63.9,0.488,0.25
361,Fr,Evan Boudreaux,Dartmouth,Ivy,78.3,2.9,1.8,106.6,26.8,48.3,55.9,8.2,26.5,8.5,17.5,1,1.4,50.5,0.448,0.412
362,Sr,Cameron Forte,Portland St.,BSky,74.6,2.8,2,104.4,31.7,57.8,57.8,12,23.2,19.7,19.1,1.4,1.8,46.5,0.577,0.5
363,Jr,Donte McGill,FIU,CUSA,78.5,2.8,0.6,110.3,24.4,54.5,58.3,5.4,10.3,7.6,16,0.2,1.4,26.7,0.51,0.453
364,Jr,Lorenzo Bonam,Utah,P12,66,2.8,5.3,113.3,20.1,54.9,59,2.7,10.4,21.3,18.2,2,2,28.8,0.536,0.4
365,Jr,Ryan Taylor,Marshall,CUSA,66.3,2.8,3.7,112.8,24.9,59.1,61,7.8,17.8,19.5,18.7,2.5,2,57.1,0.619,0.328
366,So,Johnathan Motley,Baylor,B12,52.2,2.8,4.3,114,23.6,60.7,61.4,12.8,16.7,8.7,18,6.3,1.5,48.7,0.612,0
367,Sr,Brandon Taylor,Penn St.,B10,80,2.8,2.6,100.3,28.4,49.2,52.5,5.5,17.7,12.6,16.6,2,1.1,29.5,0.469,0.359
368,Fr,Dwayne Bacon,Florida St.,ACC,71.7,2.8,1.8,102.8,27.3,48.3,52.1,5.4,17.4,10.4,15.3,0.1,1.9,34.9,0.505,0.281
369,Sr,Myke Henry,DePaul,BE,72,2.8,2.6,105.6,24,57.1,59.3,8.9,16.5,8.4,20.6,1.1,1.7,27.4,0.576,0.367
370,Fr,Joe Rosga,Denver,Sum,77.5,2.8,1.8,113.7,20.6,55.6,62.5,2.6,7.8,15.5,16.1,0.1,2.7,47.1,0.538,0.389
371,Jr,JeQuan Lewis,VCU,A10,71.1,2.8,5.1,111.4,21.8,54.2,59.8,0.8,9.5,31.3,23.9,0.1,3.2,38.9,0.495,0.415
372,Jr,Duane Notice,South Carolina,SEC,68.9,2.8,4.5,117.3,17.8,50.3,54.1,3.1,6.6,16.1,12,0.1,1.8,31,0.382,0.396
373,Sr,Keron DeShields,Tennessee St.,OVC,79.7,2.8,2.2,109.4,25.6,49.6,54.3,1.2,10.1,19.9,13.9,0.5,2.3,41.6,0.471,0.362
374,Sr,Marvin King-Davis,Delaware,CAA,77.7,2.8,-0.4,105.2,25.3,44.5,50.6,10.4,19.9,8.5,11,2.3,0.5,46.6,0.448,0
375,So,Earl Potts Jr.,Fairleigh Dickinson,NEC,79.3,2.8,1.5,117.5,19.1,59.6,61.2,4.6,17.3,8.2,12.7,1,1.9,22.1,0.588,0.404
376,Jr,Raven Lee,Eastern Michigan,MAC,52.8,2.8,3.7,109.2,30.1,50,57.7,2.2,4.9,15.3,16.8,0.4,3.1,56.8,0.455,0.367
377,Jr,Felix Von Hofe,Eastern Washington,BSky,82.3,2.8,1.3,122.8,15.9,60.1,61.9,1.7,11.3,5.1,8.9,1.4,1,18.2,0.478,0.423
378,So,Calvin Hermanson,Saint Mary's,WCC,70.4,2.8,2.8,118.2,18,57.8,59.2,3.9,8.2,4.3,8.6,1,0.7,18.1,0.522,0.41
379,Sr,Joseph Uchebo,Charlotte,CUSA,68.8,2.8,3.2,117,22.1,58.4,58.4,14.5,32.5,6.9,11.9,2.4,2,41.9,0.584,0
380,Jr,Sindarius Thornwell,South Carolina,SEC,82.9,2.8,4.9,105.9,22.2,44.2,50.3,3.8,12,22.2,17.4,1.7,2.4,42.7,0.408,0.336
381,Sr,Adam Weary,High Point,BSth,66.2,2.8,2.9,115.2,23.2,55.4,59.2,4.2,10.8,20.8,16,1.1,2.6,39.4,0.544,0.4
382,So,Casey Benson,Oregon,P12,72.1,2.8,2.9,125.8,11,52,55.2,1.8,7.4,17.6,10.8,0.1,1.5,36.4,0.487,0.366
383,Sr,Stacy Davis,Pepperdine,WCC,85,2.8,2.8,107,23.5,48.8,54.7,8.6,21.5,11.9,16.2,1.8,1,50.4,0.492,0.319
384,So,Daniel Hamilton,Connecticut,Amer,79,2.8,6.9,102.5,25.6,44.4,49.2,3.5,26.8,29,17.4,1.5,2,24.3,0.416,0.331
385,So,George King,Colorado,P12,63.8,2.8,4.9,110.3,24,54.8,58.2,6.9,12.4,5.8,16.9,0.9,0.9,35.5,0.439,0.459
386,Sr,James Farr,Xavier,BE,51.5,2.8,6.7,114.5,23.8,54.7,58.2,15.5,25.2,5.7,15.2,5.5,2.1,39,0.559,0.125
387,Jr,Shivaughn Wiggins,Coastal Carolina,BSth,78.5,2.8,3.3,114.4,20.4,50.2,56.5,2.1,7.6,22.3,14.3,0.4,2.7,76.3,0.477,0.365
388,So,P.J. Thompson,Purdue,B10,55.9,2.8,5.6,133.5,12.4,57,62.8,3.1,6.9,19.3,13.8,0,1.8,50,0.478,0.415
389,So,Jeremy Combs,North Texas,CUSA,77.5,2.8,2.2,112.2,21.8,59.2,60.2,11.8,25.6,5.6,16.4,2.5,2.4,66,0.592,0
390,Jr,Scoochie Smith,Dayton,A10,77.1,2.8,5.1,109.7,20.9,52.3,55.8,2,10.2,27.4,17.2,0.5,2.4,50.7,0.484,0.382
391,Jr,Jordan Price,La Salle,A10,95.1,2.8,1,95.2,29.8,47.3,51.3,2.2,15.4,19.8,17.5,1.2,1.7,33.1,0.418,0.354
392,Jr,Isaiah Zierden,Creighton,BE,70.3,2.8,5.5,118.6,14.2,55.1,59.1,0.9,10.1,11.6,11.5,0,2.5,28.8,0.463,0.385
393,Jr,T.J. Cromer,East Tennessee St.,SC,80,2.8,0.8,110.5,23.3,52,55.9,2.1,9.4,19.1,15.2,0.2,1.6,30.5,0.477,0.38
394,Jr,Marcus Johnson Jr.,Little Rock,SB,77.2,2.8,3.7,115.7,18.9,57.3,61,2.4,9.8,9.6,13.7,0,1.4,36.9,0.473,0.44
395,Sr,Lotanna Nwogbo,Longwood,BSth,76.2,2.7,-0.9,110.2,25.9,59.6,61.9,12.3,20,4.5,18.9,4.7,1,65.7,0.595,0.5
396,Sr,Jett Raines,Pepperdine,WCC,67.9,2.7,2,114.4,21.9,52.9,57.6,8.7,11.7,4.5,10.9,2.1,1.2,52.5,0.559,0.194
397,Fr,Brian Parker,Marist,MAAC,74.8,2.7,-1.5,104.4,28.2,53,57.8,5.7,13.2,22.2,20.2,0.1,1.3,54.9,0.526,0.385
398,So,L.J. Peak,Georgetown,BE,61.7,2.7,4.9,109.9,23.3,56,60,3.3,11.4,15.1,17.1,2.7,1.8,45.8,0.533,0.409
399,Jr,Isaiah Hicks,North Carolina,ACC,45.2,2.7,5.8,123.2,21.3,61.4,65.3,12.5,15.6,6.3,17.4,3.3,1.6,57.2,0.614,0
400,Sr,Reggie McAdams,Akron,MAC,66.3,2.7,5,121.8,17.9,58.7,60.5,4.3,12.2,6.5,8.6,1,1.6,24.7,0.481,0.408
401,Jr,Michael Carey,Wagner,NEC,73,2.7,3.7,117.4,21.3,52.9,58.6,11.7,23.2,11.4,16,3.2,1.5,45.5,0.555,0.278
402,Sr,Max Hooper,Oakland,Horz,61.4,2.7,3.9,131.6,13.5,68.3,69.8,0.5,7,3.2,11,0.3,0.7,10.1,0,0.455
403,Sr,Tanner Samson,Elon,CAA,69.9,2.7,4,118.6,17.7,55.8,59.9,2,13.8,13.9,12,1.3,2,35.1,0.6,0.366
404,Sr,Isaiah Williams,Iona,MAAC,79.2,2.7,2.9,116,17.8,56.1,57.1,7,15.6,10.2,12.1,1.7,1.4,14.8,0.618,0.357
405,Jr,Ian Baker,New Mexico St.,WAC,82.8,2.7,4.2,110.1,22,50.7,55.1,2.3,12.6,22.3,18.4,0.4,2.1,30.4,0.464,0.368
406,Jr,Tim Quarterman,LSU,SEC,71.6,2.7,4.5,109.8,20.7,50,53,5.9,11.5,22.3,14.6,1.4,1.8,46.8,0.486,0.343
407,Sr,Deondre Parks,South Dakota St.,Sum,81.3,2.7,2.1,108.3,22.6,48.4,53.5,2.8,12.9,9.9,13.6,0.7,1.5,34.7,0.47,0.338
408,Sr,Myles Taylor,Tennessee Martin,OVC,60.6,2.7,1.1,118.8,21.6,62.9,68,9.5,14.6,7.6,20.4,2.7,1.8,74.2,0.632,0.375
409,So,Justin Gray,Texas Tech,B12,56.4,2.7,5.2,118.4,17.9,57.5,62.4,8,10.9,7.4,16,2.7,2.1,52.3,0.549,0.423
410,Sr,Trent Mackey,North Florida,ASun,87.8,2.7,-1.4,123.7,13.2,63.1,65.1,1.2,6.1,7.9,12,0.1,0.7,19.5,0.444,0.442
411,Jr,Darryl Smith,Cornell,Ivy,63,2.7,2.9,130.5,13.6,71.6,72.1,2.4,12.4,10,14.1,1.8,2.5,33.6,0.658,0.6
412,Sr,Cameron Jones,Radford,BSth,71.5,2.7,2.4,111.1,24.5,54.1,55.8,5.6,12.7,9.8,14.8,0.7,1.3,15,0.503,0.386
413,So,Divine Myles,Stetson,ASun,80.7,2.7,0.9,113.4,21.1,54.3,57.4,2.2,12.7,24.2,14.2,0.4,2,41.8,0.531,0.393
414,Jr,Trevis Wyche,Saint Peter's,MAAC,76.9,2.7,2.4,113,21.3,56.1,59.2,1.7,9.2,32.2,19.1,0.3,2.2,34.4,0.537,0.426
415,Jr,Derek Willis,Kentucky,SEC,41,2.7,10.1,131.8,15.8,64,66.7,5.9,17.3,3.5,13.7,4,2.1,21.4,0.583,0.442
416,So,Quentin Snider,Louisville,ACC,69.4,2.7,4.1,114.4,18.9,48,51.1,3.1,6.2,21.9,14.7,0,1.7,23.4,0.401,0.404
417,Fr,KeVaughn Allen,Florida,SEC,67.7,2.7,5.5,112,19.6,47.5,53.4,1.9,8.5,11.5,10.3,0.5,2.4,34.8,0.477,0.315
418,Jr,Jimmy Hall,Kent St.,MAC,75.4,2.7,1.5,101.8,30.7,48.7,52,10.6,19.9,18.2,18.9,2.1,1.2,31.7,0.489,0.3
419,Jr,Lamond Murray Jr.,Pepperdine,WCC,78.9,2.7,2.3,106.9,24.3,49.2,52.5,5.4,13.7,6.2,9.4,1.7,1.7,25.4,0.473,0.385
420,Sr,Mark Tollefsen,Arizona,P12,53.5,2.7,6.9,130.2,13.9,58.9,61.2,7,8.7,10.6,10.5,2.6,1,22.3,0.627,0.356
421,Fr,Kentrell Barkley,East Carolina,Amer,66.8,2.7,5.4,112.4,20.3,52.1,56.7,7.1,18.5,22.7,16.1,1.4,2.6,64.9,0.517,0.353
422,Sr,Mike Brown,Western Carolina,SC,86.6,2.7,1.6,101.9,28.2,44.3,51.4,6.8,12.1,21.9,18.2,1.2,2.5,44.6,0.425,0.323
423,So,Paris Bass,Detroit,Horz,61.3,2.7,1.4,101.1,31.1,49.7,53.5,7.5,22.6,14.3,19.3,4.9,2.5,43.6,0.5,0.324
424,Sr,Ryan Bowie,UTSA,CUSA,84.6,2.7,-0.2,108.4,23.7,54,57.8,4.8,18.1,9.7,15.1,0.7,1.2,34.5,0.478,0.404
425,Jr,Franko House,Ball St.,MAC,66.6,2.7,2,112,24.6,54.4,58.7,10.7,14.1,18.4,17.6,2.1,1.4,60.3,0.562,0.143
426,So,Deyshonee Much,Iona,MAAC,65.4,2.7,3.5,117.7,18.4,62.2,64.6,2.7,10.2,11.4,16.9,0.7,2.2,24.8,0.527,0.447
427,So,Ed Stephens,South Carolina St.,MEAC,76.6,2.7,0.9,119.4,18.2,55.4,58.3,1.4,7.8,10.3,8.5,0.1,1.2,20.1,0.468,0.399
428,So,Kahron Ross,Lehigh,Pat,85.7,2.7,0.8,110.8,20.8,49.3,52.7,2.7,7.2,34,17.2,0.5,2.5,36.2,0.466,0.378
429,Fr,Marquese Chriss,Washington,P12,61.2,2.7,4.2,109.3,23.7,56.2,58.6,9.8,11.7,6.3,17.6,5.9,1.9,38.3,0.57,0.35
430,Sr,Kaleb Tarczewski,Arizona,P12,51.2,2.7,5,116.4,17.2,53.3,59.2,11.6,26.4,4.2,15.8,4.9,0.6,78.7,0.533,0
431,Jr,Anthony Johnson,Northern Colorado,BSky,71.8,2.7,-0.1,110.5,25,52.5,58.4,4.7,13.2,6.2,15.8,1,1.3,39.3,0.485,0.378
432,Sr,Anthony Drmic,Boise St.,MWC,73.6,2.7,3,108.9,22.1,53.6,56.7,3.9,14.5,10.1,13.9,0,1.8,38.4,0.567,0.343
433,Sr,Jarelle Reischel,Eastern Kentucky,OVC,76.2,2.7,1.4,104.3,29.1,54.4,61,4.8,19.7,18.6,24.1,1.5,2.7,63.7,0.529,0.386
434,Jr,Tucker Haymond,Western Michigan,MAC,79,2.7,0.9,102.8,27.4,45.9,51.4,6.7,14.6,16.5,15,0.1,1.2,48.8,0.489,0.261
435,So,Erick Neal,UT Arlington,SB,74.8,2.7,4.1,109.2,22.6,47.7,51.7,3,10.5,36.9,20,0.5,3,32.1,0.46,0.327
436,Sr,Trevor Cooney,Syracuse,ACC,90.1,2.6,3.1,105,19.5,45.5,49.7,1.8,6,13.3,13.1,0.4,2.7,25.1,0.339,0.354
437,So,Donte Clark,Massachusetts,A10,76.5,2.6,1.7,103.4,25.9,49.2,54.8,2.1,11.2,15.6,15.3,0.9,1.6,47.9,0.478,0.339
438,Sr,Tanner Plomb,Army,Pat,65.6,2.6,3,107,27.4,50.9,54.2,1.8,17.7,10.8,11.3,0.8,1.5,29.7,0.491,0.352
439,Jr,Spencer Weisz,Princeton,Ivy,79.8,2.6,3.6,116.4,17.6,53,55.7,3,15.5,21.1,14.4,0.4,1.6,19.1,0.457,0.383
440,So,Tra Holder,Arizona St.,P12,78.8,2.6,2.7,100.8,25.3,45.4,51.2,2.2,10.5,24,18.5,0.2,1.9,47.5,0.399,0.366
441,Jr,Jabari Bird,California,P12,64.2,2.6,5.8,118.5,16.6,57.6,58.6,3.3,10.2,6.9,10.7,1.2,1.1,17,0.529,0.409
442,Fr,Antonio Blakeney,LSU,SEC,76.4,2.6,1.6,112.7,17.3,50.6,54.8,2.8,9.4,5.5,7.7,0.5,1.2,37,0.509,0.335
443,Sr,Jabarie Hinds,Massachusetts,A10,72.8,2.6,3.2,106.8,23.9,52.1,54.6,1.6,7,22.8,13.3,0.8,2.8,22.8,0.504,0.369
444,Sr,Aaron Bacote,Old Dominion,CUSA,64.9,2.6,4.1,112,25.6,49.3,55.7,1.5,11.1,17,14.7,0.7,2.1,45.1,0.48,0.343
445,Jr,Kendrick Nunn,Illinois,B10,70.4,2.6,3.5,103.6,22,53.2,55.5,1.2,16.1,10.6,12.2,0.6,2.4,17.4,0.471,0.391
446,Jr,Javontae Hawkins,Eastern Kentucky,OVC,70.4,2.6,-0.3,106.7,28,54.6,58.8,5.5,13.3,15.1,18.6,1.7,1.8,41.9,0.563,0.333
447,So,Chinanu Onuaku,Louisville,ACC,61.5,2.6,9.2,112.7,21.9,62,62,13.7,25.8,12.9,23.3,9.6,1.9,25.3,0.623,0
448,Jr,Damon Lynn,NJIT,ASun,94.8,2.6,1.1,106,24.1,48.1,53.2,1,7.9,17.3,12.5,0.2,2.4,31.4,0.462,0.326
449,Jr,Rodney Purvis,Connecticut,Amer,71.4,2.6,3.7,106.4,23.1,52.7,54.5,1.9,9.4,14.5,13.8,0.4,1.9,26.3,0.479,0.385
450,Jr,Jonathan Williams,Toledo,MAC,78,2.6,1,102.8,28.4,53.5,55.6,2.1,8.9,19.8,17.4,0.2,1.5,24.7,0.508,0.383
451,Jr,Sebastian Saiz,Mississippi,SEC,57.4,2.6,1.9,109.5,20.8,49.6,53.1,11.2,22,5,12.6,4.4,1.8,47.9,0.504,0.2
452,Sr,Tiel Daniels,Colorado St.,MWC,69.2,2.6,1.7,119.1,16.7,61,60.7,13.3,16.8,4.4,14.6,3.3,0.9,73.3,0.61,0
453,Sr,Yonel Brown,Kennesaw St.,ASun,96.7,2.6,-0.9,103,24.6,50,53.4,2.1,8.2,13,15.2,0,1.6,24.8,0.46,0.365
454,Sr,Kevin Ferguson,Army,Pat,59.2,2.6,2.4,117.7,21.6,60.9,63,14.6,22.2,9.6,17.8,5,1,44.1,0.609,0
455,Sr,Clide Geffrard,Stephen F. Austin,Slnd,62.6,2.6,4.4,115.8,24.7,55.2,59.9,9.8,18,10.3,15.9,2,2.4,36.9,0.595,0.328
456,Fr,Quinndary Weatherspoon,Mississippi St.,SEC,67.1,2.6,5.5,110.3,21.6,52,55.6,6.4,12.9,9.8,14.1,2,2.9,25.9,0.479,0.394
457,So,Nate Mason,Minnesota,B10,70.8,2.6,1.1,102.9,24.2,44.8,49.3,1,9.1,31.7,12.5,0.1,1.6,27.8,0.444,0.302
458,Sr,Jeff Short,Norfolk St.,MEAC,68.7,2.6,0.3,107.6,26.8,48.8,55.3,1.7,12.5,20.6,17.1,0.5,1.7,42.4,0.434,0.359
459,Jr,Nikola Jovanovic,USC,P12,63.6,2.6,1.6,110,21.7,53.6,56.5,9.1,19,2.8,13.6,2.9,0.7,51,0.523,0.538
460,Sr,Trey Lewis,Louisville,ACC,69.3,2.6,5.2,110,21.2,49.5,53.4,2.9,11.2,14.8,17,0.4,2.2,26.8,0.469,0.351
461,So,Mike Hughes,Georgia Southern,SB,74.1,2.6,5.1,108.3,23.6,53.5,57.2,2.8,13.8,11.7,16.3,1.4,4,38.5,0.486,0.385
462,Sr,Quinton Chievous,Hampton,MEAC,73,2.6,2.4,108.1,24,59.7,58.1,9.5,24.2,13.8,17.9,0.4,1,45.8,0.628,0.305
463,So,Stephon Jelks,Mercer,SC,73.1,2.6,3.1,114.5,21.3,51,54.7,9.8,22.9,13.7,14.8,1.5,1.7,28.9,0.486,0.361
464,Jr,Jordan Wilson,Northern Colorado,BSky,79.8,2.6,-0.7,114.4,19.6,54.1,57.3,1.2,9.1,18.3,14.1,0.1,1.4,28.3,0.472,0.405
465,Jr,Billy Garrett Jr.,DePaul,BE,67.4,2.6,0.9,101.4,26.5,44.2,52.1,1.2,11.2,27.1,19.4,1.1,1.4,49,0.456,0.277
466,So,Justin Bibbs,Virginia Tech,ACC,79.8,2.6,3.2,115.7,15.1,59.2,60.6,1.3,10.3,6.5,13.2,0,0.7,19,0.493,0.45
467,Jr,Hassan Martin,Rhode Island,A10,56.1,2.6,5.4,107.7,22.8,57.3,58.6,9,15.1,7.6,17.7,9.8,1.5,46.1,0.577,0.25
468,Jr,Tyler Roberson,Syracuse,ACC,76.3,2.6,2.9,110.7,17.8,52.4,53.7,14.8,15.8,9.2,17.2,2.5,1.5,40.9,0.528,0
469,Sr,D'Shon Taylor,Norfolk St.,MEAC,69.8,2.6,2.2,111.3,23.5,52.7,57,6.9,14.1,12.8,15.8,2.4,2.3,39.6,0.508,0.373
470,Sr,Ladarius Tabb,Alabama A&M,SWAC,85.4,2.6,0.7,103.2,27.9,48.9,51.4,6.5,17,5.5,10.7,0.9,2.5,34.5,0.514,0.294
471,Fr,Nick Mayo,Eastern Kentucky,OVC,74.8,2.6,1.1,115.2,20.2,62.3,65.5,6.4,13.1,7.2,18.6,4,1.2,32.4,0.605,0.538
472,Jr,Braylon Rayson,Central Michigan,MAC,78.1,2.6,0.3,104.1,25.9,50,53.7,2.4,10.5,10.6,13.2,0,1.7,23.3,0.426,0.385
473,Sr,Keith Carter,Valparaiso,Horz,72.6,2.6,6.1,114.6,19.6,52.5,53.9,2.2,9.9,29.8,16.5,0.6,3.3,29.2,0.443,0.399
474,Sr,Rashun Davis,Radford,BSth,78.6,2.6,2.2,105.6,26.1,50.3,53.8,1.3,9.9,31,20.7,0.2,3.7,33.7,0.485,0.363
475,Sr,Devon Bookert,Florida St.,ACC,63.5,2.6,6.3,114.3,18,54.2,56.5,4,7.8,18.4,17,0.3,3.5,21,0.475,0.391
476,Sr,Jamel Waters,Alabama St.,SWAC,83.2,2.5,3.2,106.5,25.3,49.9,53.8,3.1,11.1,27.2,17.6,0.2,3,33.6,0.403,0.405
477,Jr,Perrion Callandret,Idaho,BSky,58.5,2.5,2.3,106.8,23.6,48.8,55.6,2.4,12.5,14.4,18.4,1.2,1.5,45.3,0.453,0.345
478,Sr,Mindaugas Kacinas,South Carolina,SEC,73,2.5,3.6,117.9,15,55,57.1,7.6,11.2,6.2,12.3,1.8,0.9,38.2,0.574,0.323
479,Jr,Eric Fanning,Boston University,Pat,53,2.5,1,107.5,29.1,54.9,61.5,5.9,16.9,11.9,20.1,1.7,1.1,68.2,0.559,0.348
480,So,Tre'Shawn Thurman,Nebraska Omaha,Sum,69.5,2.5,1.9,112.2,22.4,56.9,58.9,7.3,19.2,8.7,14,4,1.5,44.9,0.595,0.283
481,Sr,David Nwaba,Cal Poly,BW,68.3,2.5,3.8,103.3,27.5,45.8,50.7,8,17.8,26.9,16.2,1.9,2.6,63,0.472,0.091
482,Sr,Chris Hass,Bucknell,Pat,75.4,2.5,1.3,106.5,25.3,49.3,55.6,3.1,11,10.5,14.8,1.3,1.9,41.6,0.508,0.318
483,So,Corey Henson,Wagner,NEC,75.2,2.5,3.4,114.7,21.3,53.6,57,2.2,9,19.9,16.4,0.1,2.3,23.7,0.453,0.41
484,So,Stephen Brown,Bucknell,Pat,70.9,2.5,2.4,118.5,18.3,53.2,60.1,2.8,9.7,33.9,20.3,0.3,2.5,52.1,0.545,0.326
485,Sr,Emani Gant,Texas St.,SB,66.3,2.5,2.9,105.9,27.6,49.7,54,11,22.2,13.8,14.9,2.1,1.7,42.5,0.5,0
486,So,Keita Bates-Diop,Ohio St.,B10,73.2,2.5,4.8,109.4,18.7,51.1,54.9,5.2,16.5,7.2,13.5,4.3,1.4,28.6,0.525,0.324
487,Jr,Marc Loving,Ohio St.,B10,83.7,2.5,2.6,102.9,22.2,49,54.6,4.1,12.5,9.3,18.2,1.3,1.1,46.9,0.475,0.339
488,Jr,Tre' Coggins,Cal St. Fullerton,BW,71.8,2.5,1.6,103.2,26.2,50.1,54.9,1.7,12,14.4,17.7,0.4,1.3,29.1,0.435,0.368
489,So,Jalen Hayes,Oakland,Horz,74.1,2.5,0.7,112.7,19.1,53,57.2,7.8,21.3,4.5,13.4,1.6,1.6,45,0.531,0.333
