RK,YEAR,NAME,TEAM,CONF,MIN%,PRPG!,BPM,ORTG,USG,EFG,TS,OR,DR,AST,TO,BLK,STL,FTR,2P,3P
325,Jr,Trevin Knell,BYU,B12,58.7,3.2,5.1,125.4,17.4,58.5,61.1,2.3,12.9,9.8,8.7,0.5,1.5,27.6,0.6,0.385
326,So,Corey Washington,Saint Peter's,MAAC,55.4,3.2,4.5,113.7,26.1,48.4,54.8,7.6,18.7,4.6,9.6,3.2,2.4,47.4,0.5,0.293
327,Jr,Jaeden Zackery,Boston College,ACC,84,3.1,2.7,112.3,19.1,53.5,57.2,2.2,9,22.6,18.1,0.3,3.1,26.9,0.511,0.405
328,Jr,Nana Owusu-Anane,Brown,Ivy,81.1,3.1,3.4,110.5,24.4,49.6,53.4,11.3,19.6,14.4,13.7,3.3,2.5,45.7,0.509,0.294
329,Sr,Matt Rogers,American,Pat,68.9,3.1,2.5,111.3,29.8,56.4,59,7.6,20.4,14.9,14.9,2.6,1.8,28.4,0.57,0.368
330,Sr,Jayden Stone,Detroit,Horz,72.2,3.1,0.9,103.7,30.5,49.2,53.4,2.9,16.6,19.1,13.6,0.8,2.5,29.4,0.512,0.312
331,Sr,Jeremiah Gambrell,Alcorn St.,SWAC,63.5,3.1,3.6,125,19.5,58.7,61.5,1.1,10,5.9,8.8,1,2.4,26.5,0.487,0.435
332,Jr,Ishmael Leggett,Pittsburgh,ACC,69.2,3.1,4.6,112.3,22.7,48,53,6.4,15.9,13.3,11.8,0.8,2.7,28,0.465,0.343
333,Jr,Kylen Milton,Arkansas Pine Bluff,SWAC,77.7,3.1,0.9,113.2,24.6,52.2,59.7,4.4,18.1,19.2,15.2,1.1,1.8,89.1,0.54,0.326
334,Jr,Javian McCollum,Oklahoma,B12,72.3,3.1,2.9,108.2,22.9,48.6,54.3,0.5,9.1,21.6,16.7,0.2,1.6,26.6,0.503,0.314
335,Sr,Peter Filipovity,Maine,AE,68.3,3.1,4.3,116.4,24.7,57.5,61.2,8.3,25.9,8.7,11.5,0.6,2.5,42.6,0.609,0.25
336,Sr,Cameron Tyson,Seattle,WAC,73.8,3.1,4.5,109.4,25.3,52.2,55.9,1.9,13.6,10.2,12.7,0.1,1.4,21.6,0.441,0.383
337,So,Dallin Hall,BYU,B12,73.2,3.1,4.2,116.3,18.4,53,54.5,3.4,9.6,28,18.5,0.1,2,27,0.509,0.363
338,Sr,Isaiah Cozart,Eastern Kentucky,ASun,79.7,3.1,4.1,119.8,20.7,64.1,62.4,12.8,19.6,3.1,13.1,11.2,1.1,59.1,0.641,0
339,Sr,Jahvon Quinerly,Memphis,Amer,81.6,3.1,1.7,111.2,21.9,48.8,53.7,1.2,9.5,26.5,17.6,0.2,2.3,34.7,0.461,0.345
340,Fr,Darren Buchanan Jr.,George Washington,A10,68.5,3.1,2.9,109.2,25.9,55.9,58.3,6.5,16.6,15.3,16.1,1.6,2.4,64.4,0.571,0.3
341,Sr,Joe Toussaint,Texas Tech,B12,83.3,3.1,2.1,107.4,21.7,45.1,53.2,1.8,7.2,23.5,18.3,0.1,2.5,46.1,0.456,0.296
342,Jr,Beau Becker,Air Force,MWC,74.3,3.1,1.4,115.1,21.7,59.4,60,4.1,15.1,12,9.7,3.3,1,9.1,0.594,0.396
343,Sr,Aanen Moody,Montana,BSky,84.2,3.1,1.2,113.3,23,57.1,59.6,1.1,11,12.8,12.9,0.3,1.7,16.6,0.569,0.382
344,Sr,Jhamir Brickus,La Salle,A10,91.4,3.1,0.9,110.6,21.3,51,55.5,2.1,8.7,25.3,16.5,0.3,1.9,27.5,0.45,0.397
345,Sr,Chuck Harris,SMU,Amer,72.1,3.1,3.6,114.6,22,52.3,55,3.1,8.6,21.6,16.6,0.7,1.8,18.6,0.445,0.407
346,Jr,Alex Huibregtse,Wright St.,Horz,82.1,3.1,0.8,124.4,16.1,62.9,64.5,1.3,11.2,15.2,15.1,0.5,1.2,15.1,0.626,0.421
347,Jr,Keshon Gilbert,Iowa St.,B12,76.9,3.1,6.4,104.8,25.9,48.9,54.7,3.3,13.9,25.3,20.2,0.3,3.7,55.2,0.478,0.343
348,Jr,Chucky Hepburn,Wisconsin,B10,80.1,3.1,6.2,114.2,16.4,49.8,53.1,2.3,10.4,21,14,0.3,3.9,28.4,0.51,0.322
349,Jr,Chad Baker-Mazara,Auburn,SEC,54.1,3.1,8.6,123.9,20.8,53.5,61.3,4.8,13.6,17.4,13.9,2.3,2.8,53.1,0.474,0.418
350,Jr,John Poulakidas,Yale,Ivy,78.3,3.1,2.8,117,19.9,55.8,57.6,2.3,6.6,11.6,8.7,1.5,0.9,17.8,0.504,0.397
351,Sr,Jaden Campbell,Samford,SC,55,3.1,6.4,131.9,17.3,67,70.2,2.9,13,7.2,12,2.5,2,41.3,0.602,0.487
352,So,DJ Richards Jr.,McNeese St.,Slnd,66.1,3.1,3.9,133.7,15.7,62.3,65.2,1.8,7.4,3.9,5.7,0.4,2.2,31.3,0.492,0.451
353,Sr,Tyler Wahl,Wisconsin,B10,70.2,3.1,5.4,111,21.2,54,56.9,8.3,15.6,13,16.8,2.2,2.3,48.4,0.556,0.188
354,Sr,Henry Coleman III,Texas A&M,SEC,51.5,3.1,6.1,127.7,16.7,57.3,60.9,9.5,16.2,6.1,10.9,0.3,1.8,61.2,0.58,0
355,Sr,Mason Gillis,Purdue,B10,51.2,3.1,7.8,136.4,13.9,67.5,70.1,7.4,13.7,13.6,17.3,0.1,0.7,27.2,0.553,0.478
356,Jr,Jordan Ivy-Curry,UTSA,Amer,45.6,3.1,3,106.2,31.1,48.1,53.3,3,17.2,25.2,15.4,0.7,1.9,35.6,0.412,0.387
357,Jr,Igor Milicic Jr.,Charlotte,Amer,81.5,3.1,5.2,113.5,20.6,59.8,63.7,5.5,25.2,10.8,19,3.8,1.4,36.4,0.632,0.381
358,Jr,Rienk Mast,Nebraska,B10,69.2,3.1,4.9,108.7,23.3,49.4,52.8,7.5,19,19.7,15.1,1.8,0.8,19.9,0.482,0.344
359,So,Nik Graves,Charlotte,Amer,73.7,3.1,2.4,118.6,19.1,51.2,59,2.2,10.4,19.3,12.3,0.5,2.1,64.9,0.523,0.329
360,Jr,Tamar Bates,Missouri,SEC,68.2,3.1,2,113,23.1,55.1,60.5,3.2,9.6,10.9,15.4,0.8,1.6,30.5,0.541,0.385
361,So,Langston Love,Baylor,B12,41.4,3.1,4.4,120.3,18.9,55.5,59.6,3.1,11.3,9.2,12.6,1,0.8,38.7,0.441,0.479
362,Sr,Allen Flanigan,Mississippi,SEC,76.8,3.1,2.8,104.6,26.6,45.4,52.6,4.6,17.3,18.4,16.1,2.5,2.8,45.8,0.462,0.273
363,Fr,Javan Simmons,Toledo,MAC,77.1,3,0,120.1,18.6,55.2,58.9,7.4,11.8,8.8,11.1,3.3,1,41.2,0.562,0.308
364,Sr,Marques Warrick,Northern Kentucky,Horz,90,3,0.5,107.4,26.7,48.5,54.7,1.4,6.3,14.6,13.7,0.2,1.9,36,0.52,0.293
365,So,Rylan Griffen,Alabama,SEC,62.7,3,3.9,119.9,17.9,57,60.7,4,9.9,10.7,16.8,0.8,1.1,28.1,0.581,0.376
366,Sr,Bash Wieland,Bellarmine,ASun,57.9,3,0.7,116.8,22.1,54.7,58.5,4.4,15.2,14.8,8.8,0.4,1.5,27.9,0.581,0.25
367,Sr,Darius Hannah,Bradley,MVC,64.4,3,6.6,114.4,23.7,61.4,62.2,10.7,17.5,15.4,19.7,5.4,2.9,31.9,0.624,0.143
368,Sr,Neal Quinn,Richmond,A10,68.8,3,6.4,110,26.5,53.7,55.8,4.3,17.3,29.8,13.5,5.6,1,20.8,0.537,0.357
369,Jr,Nate Martin,Marshall,SB,79.6,3,2.2,121.7,17.2,57.4,60.5,12.4,20.1,16.3,15.8,3.9,1.1,49.1,0.574,0
370,Sr,KyKy Tandy,Jacksonville St.,CUSA,80.3,3,2.3,106.9,27.2,49.9,55.1,1.5,8.5,10,16.2,0.5,1.9,28.8,0.445,0.373
371,Jr,Myron Amey Jr.,San Jose St.,MWC,82.2,3,3.8,105.1,26.6,50.9,54,1.7,17.2,20,13.1,0.9,2.9,22.7,0.475,0.365
372,Jr,JaCobi Wood,Murray St.,MVC,90.7,3,1.5,111.5,19.5,53.1,57.4,1.5,12.5,21.4,17.2,0.3,2,31.8,0.51,0.37
373,Sr,B.J. Mack,South Carolina,SEC,61.5,3,4,109.9,27.6,48.4,53.8,5.4,17.4,11.3,11.4,2,0.8,37.2,0.486,0.321
374,Sr,Quinton Mincey,UMass Lowell,AE,69.4,3,4.2,118.5,21.6,55.1,60.3,4.4,20.2,6.8,12.4,1.9,1.5,54,0.584,0.339
375,Jr,Dontrez Styles,Georgetown,BE,83.2,3,-0.1,110.7,19.2,50.6,54.8,7.3,13.5,5.1,14.2,2.2,1,33.1,0.474,0.368
376,Jr,Trey Townsend,Oakland,Horz,89.4,3,1.9,106.8,26.5,46.7,52.9,6.8,18.8,16.3,15.5,1,2.2,44.8,0.46,0.375
377,Fr,Xzayvier Brown,Saint Joseph's,A10,76.5,3,4.4,114.6,20.6,56.6,59.8,1.5,12.9,20.9,17.7,0.2,3.4,28.5,0.523,0.404
378,Jr,Aubin Gateretse,Stetson,ASun,61.9,3,1.8,123.1,22.1,72.3,70.6,14.1,20.3,7.2,19.4,6.2,1.2,59.8,0.723,0.5
379,So,Aidan Mahaney,Saint Mary's,WCC,83.2,3,2.6,110.8,21.4,47.8,50.3,1.2,8.6,14.2,11.8,0.4,1.5,15.1,0.411,0.355
380,Sr,Tre Mitchell,Kentucky,SEC,61.1,3,3.5,118.1,17.6,54.2,57.8,6.8,18.3,13.1,14.7,3.3,1.3,36.6,0.595,0.305
381,Sr,Ziggy Reid,Youngstown St.,Horz,73.3,3,2,117.3,23.5,52,56.8,6.9,12.3,12,12.4,1.7,0.8,34.9,0.505,0.366
382,Sr,Qudus Wahab,Penn St.,B10,63.5,3,4.5,120.7,18.2,59.4,62.5,11.8,24.1,4.3,13.8,6.2,1.8,51.7,0.594,0
383,Sr,KiAndre Gaddy,Tarleton St.,WAC,70.7,3,1.4,114.9,22.1,56,57.8,15.4,12.5,8.3,14.6,6,1.8,40.4,0.564,0
384,Sr,Grant Huffman,Davidson,A10,85,3,3.1,106.1,23.9,48.3,51.7,2.7,14.6,34,15.9,1.1,2.5,32.1,0.508,0.254
385,Jr,Cedric Coward,Eastern Washington,BSky,77.4,3,3.1,116.4,21.5,62.3,66.2,6.2,19.1,10.6,18.9,3.7,1.6,26.6,0.676,0.365
386,Jr,Cameron Hildreth,Wake Forest,ACC,84.7,3,2,107.2,21.3,51,56.3,1.5,14.7,12.8,16.4,0.5,1.7,39.6,0.502,0.351
387,Jr,Elijah Hawkins,Minnesota,B10,80.4,3,3.2,110.8,20.2,49,54.3,2.1,10.6,38.8,23.9,0.5,2.9,40.1,0.425,0.364
388,Jr,Ty Johnson,UC Davis,BW,75.3,3,3.2,103.6,32.1,47.9,54.2,2.3,12,26.6,17.2,0.4,3.6,47.2,0.485,0.308
389,Jr,Jonas Aidoo,Tennessee,SEC,63.5,3,6.5,114.6,22.4,53.2,54.9,12.6,19.3,7.9,10.3,9,1.6,30.6,0.544,0.2
390,Sr,Derrin Boyd,Lipscomb,ASun,50,3,-0.7,113.4,26.6,58.6,63.1,2.1,13.2,9.2,15.3,0.2,1.9,37.9,0.558,0.425
391,Sr,DJ Burns Jr.,North Carolina St.,ACC,60.8,3,4.5,108.4,28.1,52.9,54.7,6.1,12.8,24.4,15.1,2.5,1.1,23.1,0.531,0.2
392,Sr,Noah Freidel,James Madison,SB,75.1,3,4.4,124.7,16.7,55.7,59.7,4.4,14.9,9.5,9.9,2.8,1.6,28.2,0.528,0.381
393,Jr,Max Klesmit,Wisconsin,B10,70.8,3,4.3,117,16.7,55.9,59.2,1.1,8.4,12.1,13.8,0.3,1.8,25.2,0.5,0.398
394,Jr,AJ McKee,Queens,ASun,80.8,3,2.3,108.9,27.4,51.4,55.1,2.9,10.4,15.4,12.3,1,2.9,34.5,0.518,0.339
395,Jr,Colby Rogers,Wichita St.,Amer,87.7,3,2.2,109.3,22.1,50,53.1,1.9,8.6,10.2,11.9,0.9,1.6,19.7,0.392,0.403
396,Sr,Jordan Booker,Eastern Illinois,OVC,76.6,3,1.8,109.4,24.8,45.2,52.3,1.5,7.7,21.4,9.2,0.1,3.3,38.3,0.452,0.3
397,Sr,Jordan Johnson,New Orleans,Slnd,88.2,3,-0.5,102.9,29.6,44.9,51.6,0.8,9.4,22.2,13.5,0.6,2.3,41.9,0.421,0.325
398,Sr,Fardaws Aimaq,California,P12,78.3,3,2.4,102.7,26.7,48.4,51.3,11.8,26.6,14.4,16.8,3.4,1.6,35.5,0.489,0.302
399,Sr,Terrell Burden,Kennesaw St.,ASun,81.4,3,1.1,107.1,29.8,48.7,52.5,2.3,9.6,37.3,16.6,1.3,2.3,53.4,0.496,0.308
400,Jr,Lazar Stefanovic,UCLA,P12,86.7,3,4.3,111.6,17.9,46.9,52.4,5.3,16.6,9.8,10.2,0.4,1.9,29.5,0.378,0.382
401,Jr,Dwon Odom,Georgia St.,SB,73.1,3,2.4,115.7,22.1,52.1,57.2,3.9,14.6,28.4,15.4,1.9,1.2,36.7,0.512,0.462
402,Jr,Dominique Ford,Southern Utah,WAC,82.3,3,1.6,108.8,23.2,50.9,57,2.7,11,12.9,15.4,0.5,2.4,46.8,0.491,0.353
403,Sr,Connor Kochera,Davidson,A10,74,3,4.3,113.6,20.5,56.4,59.3,2.9,14,7.5,11.1,0,2.1,27.2,0.593,0.351
404,Sr,Jahmyl Telfort,Butler,BE,86.3,3,3.1,105.7,21.9,47.2,51.4,3.8,12.3,15.9,12.7,1.5,1.6,23.2,0.476,0.308
405,Jr,Wesley Cardet Jr.,Chicago St.,ind,84.4,3,1.2,103,29,48.2,53,4.4,11.2,19.6,17.3,1.4,1.5,45.2,0.475,0.333
406,Fr,Jackson Shelstad,Oregon,P12,71.8,3,2,108.4,20.3,52,54.7,1.6,8.9,16.1,14.4,0.8,1.2,16,0.522,0.345
407,Sr,Charlie Easley,South Dakota St.,Sum,83.1,3,3.9,119.8,17.7,56,59.5,4.4,14.3,12.7,12.1,0.6,3.6,21.6,0.538,0.385
408,Sr,Jakorie Smith,Tarleton St.,WAC,78.6,3,3.4,106.7,26,47.4,51.3,3.7,13.9,13.4,10.5,1.4,3.4,23.2,0.461,0.327
409,Sr,Jose Perez,Arizona St.,P12,72.1,3,1.9,106.3,23.4,46.3,53.9,3.2,10.6,18.1,12.2,1.1,1.7,66.8,0.439,0.405
410,Sr,Russell Jones Jr,Western Carolina,SC,75.6,2.9,2.3,122,17.4,57.1,58.6,0.6,6.7,7.8,6.9,0.2,1.6,15.6,0.496,0.414
411,Jr,Kino Lilly Jr.,Brown,Ivy,93.6,2.9,-0.2,103.4,26.4,48.5,51.7,0.9,6.6,21.1,15.9,0.5,1.2,19.6,0.455,0.341
412,Sr,RaeQuan Battle,West Virginia,B12,48.1,2.9,1.6,100,28.6,47.7,53.6,2.7,13.8,5.9,14.1,2.4,2,36.5,0.455,0.339
413,Sr,Kelton Talford,Winthrop,BSth,66.8,2.9,2.7,115.7,24.8,61.9,65,9.3,15.5,9.6,18.9,2.7,1,77.5,0.625,0.286
414,Sr,Brandon Whitney,Montana,BSky,80.3,2.9,-0.4,120.1,18.3,53.7,59.3,1.4,8.8,23.3,14.2,0.3,1.1,44.5,0.535,0.367
415,Sr,Supreme Cook,Georgetown,BE,67.4,2.9,0.1,113.5,20.6,57.5,58.2,15.6,19.5,4.5,15.6,2.1,1.7,67.1,0.575,0
416,So,Roddy Gayle Jr.,Ohio St.,B10,76.3,2.9,2.8,105.4,24.8,48.8,54.7,3.9,13.1,19.4,19.3,0.5,1.5,37.8,0.507,0.29
417,Sr,Spencer Johnson,BYU,B12,69.4,2.9,4.9,112.6,20.6,49,52.8,6.8,18,19.1,16.2,0.2,2.1,24.9,0.533,0.297
418,Sr,T.J. Bickerstaff,James Madison,SB,58.5,2.9,5.3,117.1,26.4,61.4,62.2,12.1,26.8,13.2,16.2,1.6,2.4,58,0.622,0
419,Sr,Matt Knowling,Yale,Ivy,60.3,2.9,3.5,116.9,20.3,55.8,56.7,4.2,16,18.6,9.8,1.3,1,29.1,0.568,0.143
420,Sr,Ian Martinez,Utah St.,MWC,76,2.9,3.9,113.4,19.6,56.2,62.2,1.2,12.3,10,16.7,2.8,1.6,45.2,0.548,0.385
421,Sr,Marcus Tsohonis,Long Beach St.,BW,63.1,2.9,1.1,103.8,30.2,44.2,49.6,3.5,8.5,20.9,11.9,0.7,2.4,35.8,0.44,0.299
422,Sr,Allan Jeanne-Rose,Central Connecticut,NEC,73.8,2.9,0.6,114.7,24.1,56.8,60.4,5.6,12.9,12.4,13.4,2.2,1.2,52.8,0.572,0.365
423,Jr,Jalon Moore,Oklahoma,B12,61.5,2.9,4.8,113.1,21.4,56.8,60.5,10.1,21,4.3,16.9,4.4,1.5,46.4,0.552,0.41
424,So,Dishon Jackson,Charlotte,Amer,65.5,2.9,4.3,114.2,23.6,54.8,58.4,8.1,19.9,14.9,13.2,3.9,1.4,44.4,0.571,0.133
425,Sr,Darnell Brodie,Drake,MVC,61.4,2.9,4.6,116.1,23.5,62.5,63.5,11.3,26.9,15.3,18.5,2.7,1.4,40.2,0.625,0
426,So,Rasheer Fleming,Saint Joseph's,A10,66.6,2.9,4.1,120.5,18.8,59.2,60,10.9,20.4,5.9,11.3,6.8,1.8,36.7,0.66,0.324
427,Sr,Michael Jones,Stanford,P12,75,2.9,2.8,119.3,15.4,62,63.8,1.6,8.1,11.8,13.1,0.4,1.7,32.9,0.61,0.418
428,So,Fletcher Loyer,Purdue,B10,67.3,2.9,4.2,118.3,17,53.1,58.4,0.9,7.3,12.1,15,0.1,1.5,34.4,0.406,0.449
429,So,Pop Isaacs,Texas Tech,B12,81.5,2.9,0.6,98.6,28.6,42.6,48.5,1,10.2,21.2,16.1,0.3,1.9,31.5,0.412,0.293
430,Jr,Matthew Cleveland,Miami FL,ACC,74.9,2.9,2.7,109.2,20.5,53.7,56.6,5.9,14.2,9.4,15.9,1.4,2.3,23.2,0.537,0.357
431,Sr,Travis Evee,Rice,Amer,84.4,2.9,0.3,106.1,24.6,50.3,54.4,1.4,10.3,13,13.2,0.9,1.8,25.9,0.493,0.343
432,Sr,Warren Washington,Texas Tech,B12,49.3,2.9,6.2,116.5,18.9,62.3,61.7,10.7,21.3,13.1,17.8,6.3,1.7,37.7,0.623,0
433,Jr,Justin Archer,Radford,BSth,72,2.9,-0.8,127.5,14.9,69.8,68,13.2,17.9,4.4,16.4,1.6,0.5,61.7,0.698,0
434,Jr,Jayden Nunn,Baylor,B12,70.3,2.9,5.1,114.2,17.8,54.7,58.4,1.5,10,12.4,16.8,1.6,2.6,46.2,0.46,0.436
435,Jr,Ray Harrison,Grand Canyon,WAC,81.6,2.9,1,109.5,22.5,45.2,52.9,1.8,7.9,23.3,16.7,0.8,1.4,45.9,0.463,0.287
436,Sr,A.J. Hoggard,Michigan St.,B10,71.4,2.9,5.7,106.9,24,44.6,49.8,2.5,10.1,33.5,16,1.5,3,33.3,0.425,0.347
437,Sr,Chase Hunter,Clemson,ACC,81,2.9,1.7,107.8,21.4,48.4,53.8,1.8,6.5,17.3,14.7,0.9,1.2,31.1,0.479,0.329
438,Jr,Hosana Kitenge,Louisiana Lafayette,SB,66.9,2.9,4.2,116.5,23.1,55.9,58.2,11.2,17.1,14.5,14.6,3.5,2.5,46.2,0.559,0.333
439,So,Jevon Porter,Pepperdine,WCC,51.5,2.9,0.9,105.9,27.2,46.8,51.6,9.2,13.3,10.9,12.1,3.1,1.5,34.2,0.497,0.273
440,Jr,Ken Evans Jr.,Jackson St.,SWAC,89,2.9,0.5,106.1,26.9,47.6,53.6,3.8,13.8,17.8,17.3,0.7,2,44,0.418,0.392
441,Sr,DeMarcus Sharp,Austin Peay,ASun,71.5,2.8,2.3,103.2,29.2,45,48.5,3.3,17.1,25.3,12.6,2.8,3.1,23.7,0.459,0.083
442,Sr,Ginika Ojiako,Coastal Carolina,SB,66,2.8,2.5,118.9,20.8,63.5,63.6,13.2,25.7,7,15.8,3.9,1.7,40.4,0.635,0
443,Jr,Adama Bal,Santa Clara,WCC,71.4,2.8,0.9,109.3,23,50.8,56.1,1.5,9.8,18.5,18.3,0.7,1.5,37.7,0.506,0.34
444,Sr,Rashaun Agee,Bowling Green,MAC,65.6,2.8,3.5,113.7,25.6,57.1,60.3,14.9,25.5,12.7,18.3,2.8,1.8,63.5,0.583,0.231
445,Jr,Atin Wright,Drake,MVC,75.4,2.8,2.6,112.7,21.1,54.2,57.9,2.4,6.5,11.5,11.3,0.2,2.1,28.4,0.498,0.4
446,Sr,Jaden Bediako,Seton Hall,BE,61.2,2.8,3.5,122.3,16.8,60.3,61.9,17.2,15.7,3.4,16,7.8,1.1,44.6,0.603,0
447,Sr,Brayden Parker,Idaho St.,BSky,75.6,2.8,2.8,113.8,24,58.2,59.8,6.9,18.5,10.4,15.3,4.8,2.2,30.4,0.636,0.328
448,Jr,Kasean Pryor,South Florida,Amer,63.9,2.8,5.9,112.2,24.5,51,57.7,6.3,26,13.8,14.8,3,2.6,50.2,0.5,0.352
449,Jr,Houston Mallette,Pepperdine,WCC,74,2.8,1.5,111,21.8,51.2,55.2,1.5,11.2,15.2,11.9,0.7,1.5,27.7,0.443,0.4
450,Sr,Noah Waterman,BYU,B12,58.6,2.8,4.6,123.6,16,58,60.9,5.9,18.7,4.8,10.3,2.5,0.9,24.8,0.632,0.37
451,Sr,Jaylin Hunter,Ohio,MAC,78.5,2.8,3.1,108.6,26.4,48.1,52.4,3,12.4,29.8,15.2,0.7,3.2,34.3,0.514,0.293
452,Sr,Brycen Goodine,Fairfield,MAAC,54.8,2.8,2.6,117.7,23.1,62.4,64.1,3.9,9.3,10.1,15.4,1.1,1.7,22.7,0.533,0.468
453,Sr,Jordan Lathon,Morehead St.,OVC,68.7,2.8,2.5,109.8,25.7,51.7,54.6,3.8,17.3,15.8,14.3,0.7,2.1,20.7,0.478,0.381
454,So,Chase Lowe,William & Mary,CAA,68.4,2.8,2.9,111.3,27.5,52.1,56.2,10.7,20.4,28.2,16.9,1,2.1,64.9,0.517,1
455,Jr,Claudell Harris Jr.,Boston College,ACC,76.1,2.8,2.5,107.4,21.7,50.8,52.7,1.2,12.1,12.4,9.9,0.2,1.6,17.4,0.448,0.37
456,Sr,Posh Alexander,Butler,BE,76.6,2.8,5.3,105.1,23.2,48.4,53,6.1,10.4,27.4,21,0.4,4,33.2,0.473,0.341
457,Jr,AJ Clayton,Ohio,MAC,65.5,2.8,4.6,124.1,18.8,61.3,63.7,5.6,14.2,5.8,11.1,7.3,1.2,21.8,0.663,0.391
458,Sr,Nick Caldwell,Southeastern Louisia,Slnd,74,2.8,3.3,113.9,23.5,57.5,61.6,6.4,15.9,11.1,16.3,4.1,1.6,37.7,0.562,0.402
459,Jr,Nate Heise,Northern Iowa,MVC,79.8,2.8,3.9,109.2,21.2,53,56.5,2.6,20.2,14.7,13.5,2,1.7,35.8,0.535,0.349
460,Sr,Keeshawn Kellman,Florida Gulf Coast,ASun,61.7,2.8,1,118.3,25,67.8,68.3,15.6,19.2,9.3,21.9,5.2,0.6,40.7,0.69,0
461,Fr,Mason Falslev,Utah St.,MWC,67.1,2.8,4.2,115.8,18.8,59.8,60.6,5.3,12.9,14.6,14.9,1.1,2.2,24.5,0.663,0.3
462,Sr,Kalib Boone,UNLV,MWC,54.8,2.8,5.9,110.9,26,58.3,61.2,10.1,16,13.7,19.8,8,2.7,43.9,0.583,0
463,Jr,Alijah Martin,Florida Atlantic,Amer,75,2.8,4.2,111.9,20.8,50.8,53.6,5.6,15.8,9.3,12.8,0.9,3.1,23.7,0.509,0.338
464,Jr,De'Sean Allen-Eikens,Cal St. Northridge,BW,84.5,2.8,1.4,105.4,27.1,51.8,57.1,6.2,10.6,13.9,18.9,0.8,1.7,52.7,0.511,0.362
465,Sr,Moses Wood,Washington,P12,79.8,2.8,3.7,116.2,15.3,55.8,59.1,2.9,12.4,3.9,10.5,1.7,1,21.2,0.478,0.396
466,Sr,Stephan Swenson,Stetson,ASun,85.8,2.8,-0.6,105.3,27.3,46,50.8,2.8,13.6,34.5,17.9,0.4,2.7,28.5,0.445,0.326
467,Jr,Ra'Heim Moss,Toledo,MAC,79.1,2.8,2.2,107.5,25.5,50.5,55.8,3.4,17.3,17,16.8,1,2.9,46.7,0.516,0.315
468,Jr,Basheer Jihad,Ball St.,MAC,79.8,2.8,0.8,102.1,31.4,50.4,56.8,7.3,21.4,13.7,20.3,3.5,1.9,58.1,0.49,0.358
469,Jr,John Buggs III,North Texas,Amer,61.2,2.8,1.6,132.2,10.2,64,65.7,1.5,6.3,5.8,12.6,0.2,1,13.2,0.375,0.45
470,Sr,Chris Manon,Cornell,Ivy,55,2.8,7.9,113.3,27.8,59.6,61.7,6.2,14.8,25.9,19.3,2.7,5.5,32.8,0.631,0.338
471,Jr,Brandon Johnson,East Carolina,Amer,81,2.8,3.6,109.5,20.8,50.6,53.7,8,21.3,9.5,14.3,1.8,3,30.6,0.477,0.354
472,So,Adem Bona,UCLA,P12,66.7,2.8,5.8,106.3,25.6,58.5,61.7,8.7,18.3,11.5,22.3,8.7,2.7,57.3,0.59,0
473,Sr,Rayquan Brown,Mississippi Valley S,SWAC,85.3,2.8,0.7,102.7,28.1,48.5,52.4,7.6,13.8,10.7,13,2,1.9,35.7,0.486,0.323
474,So,Josh Dix,Iowa,B10,60.8,2.8,3.3,125.9,14.2,62.7,65.2,1.5,8.5,11.7,11.2,1.1,1.3,20.3,0.625,0.421
475,Sr,Jaxson Robinson,BYU,B12,64.3,2.8,3.3,108.4,23.4,52.9,56,1.6,8.7,9,14.3,1.5,1.6,16.9,0.532,0.351
476,So,Javon Bennett,Dayton,A10,67,2.8,2.6,115.6,17.6,48.8,53.3,2.5,6.2,21.6,12.3,0.4,2.6,28.4,0.512,0.316
477,Sr,Quincy Anderson,Murray St.,MVC,68.2,2.8,4.1,112.6,22.3,55.2,57.8,3.1,17.5,8.5,11.3,0.9,2.2,27.1,0.523,0.389
478,Sr,Jabri Abdur-Rahim,Georgia,SEC,53.6,2.8,3.8,114.8,20.7,49,58.2,3.4,11.4,2.6,10.9,1.4,1.7,55.2,0.373,0.356
479,So,Dan Skillings Jr.,Cincinnati,B12,66.4,2.8,5,106,25,47.1,49.9,9.6,16.2,10.8,13.6,2.6,2.1,29.1,0.494,0.286
480,Jr,Stevie Mitchell,Marquette,BE,58.4,2.8,5.5,119.2,15.6,56.9,59.7,6.7,11.5,5.3,10.9,0.7,4.1,28.2,0.634,0.281
481,Sr,Paul Otieno,Quinnipiac,MAAC,68.5,2.8,2.6,124,17.7,63.9,64.8,14.5,14.7,3,14.8,3.8,2.4,34.9,0.643,0.333
482,Sr,Ty Berry,Northwestern,B10,49.4,2.8,4.2,115.9,18.1,58.8,61.8,2.2,14.7,9.4,13,0,2.9,19.2,0.479,0.433
483,So,Landon Glasper,North Carolina A&T,CAA,67.7,2.8,-0.9,98.5,31.8,43,49.1,2.3,9.2,15.3,9.8,0.2,2.2,41.8,0.411,0.3
484,Fr,Vasean Allette,Old Dominion,SB,47.1,2.8,2.3,102.8,29.2,50.5,51.8,3.1,15.9,22.4,12.7,0,3.2,22.5,0.493,0.359
485,Sr,Lance Jones,Purdue,B10,70.1,2.7,4.7,110.8,19.9,51.6,54.6,2,8.6,12.5,15.6,0.7,2.8,27.1,0.485,0.358
486,Sr,Kalil Thomas,Morehead St.,OVC,79.9,2.7,1.9,122.6,15.9,60.3,62.3,2.5,12.7,7.2,12.8,0.5,1.4,15.1,0.464,0.426
